240620;100027;304850;1;1984991935542078466;B
240620;100028;304875;1;1984991935542078471;B
240620;100028;304900;1;1984991935542078476;B
240620;100028;304950;1;1984991935542078480;B
240620;100028;304975;1;1984991935542078481;B
240620;100028;305000;1;1984991935542078482;B
240620;100029;305000;1;1984991935542078486;B
240620;100032;304875;2;1984991935542078487;B
240620;100033;304850;1;1984991935542078488;S
240620;100033;304850;1;1984991935542078489;B
240620;100033;304875;4;1984991935542078490;B
240620;100033;304850;1;1984991935542078491;B
240620;100033;304875;1;1984991935542078492;B
240620;100035;304850;1;1984991935542078495;B
240620;100035;304875;1;1984991935542078500;B
240620;100036;304850;1;1984991935542078505;B
240620;100038;304850;1;1984991935542078509;S
240620;100038;304850;1;1984991935542078510;S
240620;100038;304850;1;1984991935542078511;S
240620;100038;304850;1;1984991935542078512;S
240620;100039;304800;1;1984991935542078513;S
240620;100039;304875;1;1984991935542078515;B
240620;100039;304875;1;1984991935542078520;B
240620;100042;304900;1;1984991935542078525;B
240620;100044;304725;1;1984991935542078532;S
240620;100045;304750;1;1984991935542078537;B
240620;100045;304750;1;1984991935542078538;B
240620;100045;304725;1;1984991935542078539;S
240620;100045;304725;1;1984991935542078544;S
240620;100045;304725;1;1984991935542078549;S
240620;100046;304725;1;1984991935542078554;S
240620;100046;304750;1;1984991935542078559;B
240620;100046;304750;1;1984991935542078560;B
240620;100046;304775;1;1984991935542078561;B
240620;100046;304775;1;1984991935542078562;B
240620;100046;304775;1;1984991935542078563;B
240620;100046;304800;1;1984991935542078564;B
240620;100046;304800;1;1984991935542078565;B
240620;100046;304800;1;1984991935542078566;B
240620;100046;304825;1;1984991935542078567;B
240620;100046;304825;1;1984991935542078568;B
240620;100046;304825;1;1984991935542078569;B
240620;100046;304850;1;1984991935542078570;B
240620;100046;304850;1;1984991935542078571;B
240620;100046;304850;1;1984991935542078572;B
240620;100046;304875;1;1984991935542078573;B
240620;100046;304875;1;1984991935542078574;B
240620;100046;304875;1;1984991935542078575;B
240620;100046;304900;1;1984991935542078576;B
240620;100048;304725;5;1984991935542078577;S
240620;100048;304700;2;1984991935542078582;S
240620;100050;304775;1;1984991935542078588;S
240620;100052;304775;1;1984991935542078589;B
240620;100052;304775;3;1984991935542078590;B
240620;100053;304775;2;1984991935542078591;B
240620;100053;304750;1;1984991935542078592;S
240620;100054;304775;2;1984991935542078593;B
240620;100054;304775;1;1984991935542078594;B
240620;100055;304775;1;1984991935542078595;B
240620;100055;304775;1;1984991935542078596;B
240620;100057;304900;1;1984991935542078597;S
240620;100057;304925;12;1984991935542078598;B
240620;100057;304925;4;1984991935542078599;B
240620;100057;304925;1;1984991935542078600;B
240620;100058;304925;2;1984991935542078601;B
240620;100059;304925;1;1984991935542078602;B
240620;100100;304950;1;1984991935542078603;B
240620;100101;304975;5;1984991935542078604;B
240620;100101;304975;3;1984991935542078605;B
240620;100102;304950;1;1984991935542078606;S
240620;100102;304950;1;1984991935542078607;S
240620;100102;304950;1;1984991935542078608;S
240620;100102;304950;1;1984991935542078609;S
240620;100102;304975;9;1984991935542078610;B
240620;100102;304975;2;1984991935542078611;B
240620;100102;304975;1;1984991935542078612;B
240620;100103;304975;1;1984991935542078613;B
240620;100103;305000;11;1984991935542078614;B
240620;100106;304975;1;1984991935542078616;S
240620;100106;304975;1;1984991935542078617;S
240620;100106;304975;1;1984991935542078618;S
240620;100106;304975;1;1984991935542078619;B
240620;100106;304950;1;1984991935542078620;S
240620;100106;304975;1;1984991935542078621;B
240620;100106;304975;1;1984991935542078622;B
240620;100107;304975;1;1984991935542078623;B
240620;100107;305000;1;1984991935542078624;B
240620;100107;305000;4;1984991935542078627;B
240620;100107;305000;3;1984991935542078632;B
240620;100107;305000;1;1984991935542078636;B
240620;100107;305000;3;1984991935542078638;B
240620;100107;305000;1;1984991935542078643;B
240620;100107;305000;2;1984991935542078649;B
240620;100107;305000;2;1984991935542078653;B
240620;100107;305200;1;1984991935542078655;B
240620;100107;305225;1;1984991935542078656;B
240620;100107;305250;1;1984991935542078657;B
240620;100107;305250;1;1984991935542078658;B
240620;100107;305250;2;1984991935542078659;B
240620;100107;305250;3;1984991935542078660;B
240620;100107;305275;1;1984991935542078661;B
240620;100107;305275;1;1984991935542078662;B
240620;100107;305300;1;1984991935542078663;B
240620;100107;305300;1;1984991935542078664;B
240620;100107;305300;1;1984991935542078665;B
240620;100107;305325;1;1984991935542078666;B
240620;100108;305300;1;1984991935542078668;S
240620;100108;305300;1;1984991935542078673;S
240620;100108;305275;1;1984991935542078678;S
240620;100108;305275;1;1984991935542078683;S
240620;100108;305400;1;1984991935542078688;B
240620;100108;305425;1;1984991935542078689;B
240620;100108;305450;1;1984991935542078690;B
240620;100108;305475;1;1984991935542078691;B
240620;100108;305475;1;1984991935542078692;B
240620;100108;305500;1;1984991935542078693;B
240620;100108;305500;1;1984991935542078694;B
240620;100108;305525;2;1984991935542078695;B
240620;100108;305525;1;1984991935542078696;B
240620;100108;305525;1;1984991935542078697;B
240620;100108;305550;1;1984991935542078698;B
240620;100109;305650;1;1984991935542078701;B
240620;100109;305650;1;1984991935542078702;B
240620;100109;305725;1;1984991935542078703;B
240620;100109;305750;9;1984991935542078704;B
240620;100110;305800;5;1984991935542078705;B
240620;100110;305800;1;1984991935542078706;B
240620;100110;305825;1;1984991935542078707;B
240620;100110;305825;1;1984991935542078708;B
240620;100110;305850;1;1984991935542078709;B
240620;100110;305875;1;1984991935542078710;B
240620;100110;305900;1;1984991935542078711;B
240620;100110;305925;1;1984991935542078712;B
240620;100110;305900;1;1984991935542078713;S
240620;100110;305900;1;1984991935542078714;S
240620;100111;305975;1;1984991935542078715;B
240620;100111;305975;1;1984991935542078720;B
240620;100111;305975;1;1984991935542078725;B
240620;100111;305975;1;1984991935542078730;S
240620;100111;305975;1;1984991935542078731;S
240620;100111;306000;1;1984991935542078732;B
240620;100111;306000;3;1984991935542078733;B
240620;100111;306025;1;1984991935542078734;B
240620;100111;306050;1;1984991935542078735;B
240620;100111;306150;2;1984991935542078737;B
240620;100111;306175;1;1984991935542078738;B
240620;100111;306200;1;1984991935542078739;B
240620;100112;306175;1;1984991935542078740;B
240620;100112;306200;1;1984991935542078741;B
240620;100112;306225;4;1984991935542078742;B
240620;100113;306200;1;1984991935542078743;B
240620;100113;306200;1;1984991935542078744;B
240620;100113;306200;1;1984991935542078745;B
240620;100113;306225;1;1984991935542078746;B
240620;100113;306250;1;1984991935542078747;B
240620;100113;306275;1;1984991935542078748;B
240620;100113;306300;1;1984991935542078749;B
240620;100113;306300;1;1984991935542078750;B
240620;100113;306325;1;1984991935542078751;B
240620;100113;306325;2;1984991935542078752;B
240620;100113;306350;1;1984991935542078757;B
240620;100114;306200;1;1984991935542078758;B
240620;100114;306200;1;1984991935542078759;B
240620;100114;306325;1;1984991935542078760;B
240620;100114;306350;2;1984991935542078761;B
240620;100114;306350;7;1984991935542078762;B
240620;100114;306325;1;1984991935542078765;B
240620;100114;306350;2;1984991935542078770;B
240620;100114;306300;2;1984991935542078777;B
240620;100114;306325;1;1984991935542078778;B
240620;100114;306400;1;1984991935542078779;B
240620;100114;306425;1;1984991935542078780;B
240620;100114;306450;1;1984991935542078781;B
240620;100114;306475;1;1984991935542078782;B
240620;100114;306500;1;1984991935542078783;B
240620;100114;306525;1;1984991935542078784;B
240620;100114;306525;1;1984991935542078785;B
240620;100114;306550;1;1984991935542078786;B
240620;100114;306550;1;1984991935542078787;B
240620;100114;306575;1;1984991935542078788;B
240620;100114;306575;1;1984991935542078789;B
240620;100114;306575;1;1984991935542078790;B
240620;100114;306575;10;1984991935542078791;B
240620;100114;306600;1;1984991935542078792;B
240620;100114;306600;4;1984991935542078793;B
240620;100114;306575;1;1984991935542078801;B
240620;100114;306550;1;1984991935542078805;S
240620;100114;306575;1;1984991935542078806;B
240620;100114;306575;5;1984991935542078807;B
240620;100115;306575;1;1984991935542078809;B
240620;100115;306550;1;1984991935542078813;S
240620;100115;306550;1;1984991935542078814;S
240620;100115;306575;4;1984991935542078815;B
240620;100115;306575;1;1984991935542078816;B
240620;100115;306575;1;1984991935542078818;B
240620;100116;306550;1;1984991935542078820;S
240620;100116;306525;2;1984991935542078821;S
240620;100117;306575;5;1984991935542078822;B
240620;100118;306575;2;1984991935542078825;B
240620;100118;306575;1;1984991935542078826;B
240620;100118;306575;1;1984991935542078829;B
240620;100118;306575;1;1984991935542078831;S
240620;100118;306575;1;1984991935542078832;B
240620;100118;306575;7;1984991935542078835;B
240620;100118;306575;1;1984991935542078836;B
240620;100118;306600;6;1984991935542078838;B
240620;100118;306600;1;1984991935542078839;B
240620;100118;306575;1;1984991935542078840;S
240620;100118;306575;1;1984991935542078842;B
240620;100118;306575;1;1984991935542078843;B
240620;100119;306775;1;1984991935542078846;B
240620;100119;306625;1;1984991935542078848;S
240620;100119;306625;1;1984991935542078849;S
240620;100119;306625;1;1984991935542078850;S
240620;100119;306775;2;1984991935542078851;B
240620;100120;306775;5;1984991935542078853;B
240620;100120;306800;1;1984991935542078854;B
240620;100120;306800;1;1984991935542078855;B
240620;100120;306825;1;1984991935542078856;B
240620;100120;306875;1;1984991935542078857;B
240620;100120;306900;2;1984991935542078858;B
240620;100120;306900;1;1984991935542078859;B
240620;100120;306775;1;1984991935542078860;S
240620;100120;306775;9;1984991935542078865;B
240620;100121;306875;1;1984991935542078871;S
240620;100121;306900;2;1984991935542078872;B
240620;100121;306925;1;1984991935542078873;B
240620;100121;306950;9;1984991935542078874;B
240620;100121;306925;1;1984991935542078878;S
240620;100121;306900;1;1984991935542078879;S
240620;100121;306900;1;1984991935542078880;S
240620;100121;306900;1;1984991935542078881;S
240620;100121;306900;1;1984991935542078882;S
240620;100121;306900;1;1984991935542078883;S
240620;100121;306975;1;1984991935542078884;B
240620;100122;307000;1;1984991935542078885;B
240620;100122;307000;1;1984991935542078886;B
240620;100122;306975;1;1984991935542078887;B
240620;100122;306975;1;1984991935542078888;B
240620;100122;307000;1;1984991935542078889;B
240620;100122;307000;1;1984991935542078890;B
240620;100122;307000;1;1984991935542078891;B
240620;100122;307000;1;1984991935542078892;B
240620;100122;307075;1;1984991935542078893;B
240620;100122;307100;1;1984991935542078894;B
240620;100122;307125;1;1984991935542078895;B
240620;100122;307125;3;1984991935542078896;B
240620;100122;307125;1;1984991935542078899;B
240620;100122;307125;6;1984991935542078901;B
240620;100122;307150;3;1984991935542078902;B
240620;100122;307200;1;1984991935542078907;B
240620;100122;307225;1;1984991935542078908;B
240620;100122;307250;1;1984991935542078909;B
240620;100122;307275;1;1984991935542078910;B
240620;100122;307300;1;1984991935542078911;B
240620;100122;307300;1;1984991935542078912;B
240620;100122;307300;3;1984991935542078913;B
240620;100122;307325;1;1984991935542078918;B
240620;100122;307350;5;1984991935542078919;B
240620;100122;307350;1;1984991935542078920;B
240620;100122;307100;4;1984991935542078922;B
240620;100122;307075;1;1984991935542078924;S
240620;100122;307075;1;1984991935542078925;S
240620;100122;307050;1;1984991935542078926;S
240620;100122;307050;1;1984991935542078927;S
240620;100122;307025;1;1984991935542078928;S
240620;100123;307100;3;1984991935542078929;B
240620;100123;307100;1;1984991935542078930;B
240620;100123;306975;1;1984991935542078935;S
240620;100123;307000;2;1984991935542078936;S
240620;100123;307125;1;1984991935542078937;B
240620;100123;307150;1;1984991935542078938;B
240620;100123;307150;1;1984991935542078939;B
240620;100123;307175;1;1984991935542078940;B
240620;100124;307125;1;1984991935542078942;B
240620;100124;307125;1;1984991935542078947;B
240620;100124;306950;1;1984991935542078952;B
240620;100125;306900;1;1984991935542078953;S
240620;100125;307250;1;1984991935542078954;B
240620;100125;307250;1;1984991935542078955;B
240620;100125;307275;1;1984991935542078956;B
240620;100125;307275;1;1984991935542078957;B
240620;100125;307275;1;1984991935542078958;B
240620;100127;306875;1;1984991935542078960;S
240620;100129;307025;1;1984991935542078965;B
240620;100131;306925;1;1984991935542078966;S
240620;100131;306900;1;1984991935542078967;S
240620;100131;306900;1;1984991935542078968;S
240620;100131;306875;1;1984991935542078969;S
240620;100131;306850;2;1984991935542078970;S
240620;100131;306850;1;1984991935542078971;S
240620;100131;306825;1;1984991935542078972;S
240620;100131;306825;1;1984991935542078973;S
240620;100131;306825;1;1984991935542078978;S
240620;100132;306975;1;1984991935542078983;B
240620;100132;307025;1;1984991935542078985;B
240620;100133;306800;1;1984991935542078987;S
240620;100134;306875;1;1984991935542078988;S
240620;100134;306875;1;1984991935542078989;S
240620;100134;306850;1;1984991935542078990;S
240620;100134;306825;1;1984991935542078991;S
240620;100134;306800;1;1984991935542078993;S
240620;100134;306725;1;1984991935542078997;S
240620;100135;306950;1;1984991935542078998;B
240620;100135;306950;1;1984991935542078999;B
240620;100135;306950;1;1984991935542079000;B
240620;100135;306975;1;1984991935542079001;B
240620;100135;306975;1;1984991935542079002;B
240620;100138;306800;1;1984991935542079004;S
240620;100139;306900;1;1984991935542079005;B
240620;100141;306800;1;1984991935542079007;S
240620;100142;306825;2;1984991935542079008;B
240620;100142;306825;1;1984991935542079009;B
240620;100145;306850;1;1984991935542079010;S
240620;100145;306900;9;1984991935542079011;B
240620;100145;306900;4;1984991935542079012;B
240620;100145;307000;1;1984991935542079013;B
240620;100145;306875;1;1984991935542079014;S
240620;100146;307050;1;1984991935542079015;B
240620;100146;307075;2;1984991935542079016;B
240620;100146;306950;1;1984991935542079017;S
240620;100146;306950;1;1984991935542079018;S
240620;100146;306925;1;1984991935542079019;S
240620;100146;306900;1;1984991935542079020;S
240620;100147;306825;1;1984991935542079021;S
240620;100147;306800;4;1984991935542079022;S
240620;100149;306875;1;1984991935542079023;B
240620;100149;306900;1;1984991935542079024;S
240620;100150;306925;1;1984991935542079027;S
240620;100151;306825;1;1984991935542079028;S
240620;100152;306825;1;1984991935542079029;S
240620;100152;306950;1;1984991935542079034;B
240620;100152;306975;1;1984991935542079039;B
240620;100154;306900;2;1984991935542079045;S
240620;100155;306925;1;1984991935542079050;B
240620;100155;306925;1;1984991935542079055;B
240620;100155;306950;1;1984991935542079061;B
240620;100155;306950;1;1984991935542079068;B
240620;100155;306975;1;1984991935542079074;B
240620;100155;306975;1;1984991935542079079;B
240620;100155;306975;1;1984991935542079087;B
240620;100155;307000;1;1984991935542079093;B
240620;100155;307000;1;1984991935542079098;B
240620;100155;307000;1;1984991935542079109;B
240620;100155;307025;1;1984991935542079114;B
240620;100155;307025;1;1984991935542079119;B
240620;100155;307050;1;1984991935542079130;B
240620;100155;307050;1;1984991935542079135;B
240620;100155;307050;1;1984991935542079141;B
240620;100155;307075;1;1984991935542079159;B
240620;100155;307075;1;1984991935542079176;B
240620;100155;307100;1;1984991935542079183;B
240620;100155;307100;5;1984991935542079188;B
240620;100155;307100;1;1984991935542079193;B
240620;100155;307100;1;1984991935542079197;B
240620;100155;307100;1;1984991935542079198;B
240620;100155;307100;1;1984991935542079199;B
240620;100156;307150;4;1984991935542079204;B
240620;100156;307225;2;1984991935542079217;B
240620;100156;307275;1;1984991935542079222;B
240620;100157;307300;1;1984991935542079240;B
240620;100158;307200;2;1984991935542079246;B
240620;100158;307225;1;1984991935542079247;S
240620;100200;307350;1;1984991935542079258;B
240620;100201;307350;3;1984991935542079266;B
240620;100201;307350;1;1984991935542079267;B
240620;100201;307375;1;1984991935542079268;B
240620;100201;307400;1;1984991935542079269;B
240620;100201;307400;2;1984991935542079270;B
240620;100201;307400;2;1984991935542079271;B
240620;100201;307450;1;1984991935542079276;B
240620;100201;307450;1;1984991935542079277;B
240620;100201;307475;1;1984991935542079284;B
240620;100201;307500;1;1984991935542079285;B
240620;100201;307500;1;1984991935542079286;B
240620;100201;307500;3;1984991935542079287;B
240620;100201;307525;1;1984991935542079292;B
240620;100201;307550;1;1984991935542079293;B
240620;100203;307275;1;1984991935542079305;S
240620;100203;307200;1;1984991935542079310;S
240620;100203;307200;1;1984991935542079311;S
240620;100203;307175;1;1984991935542079316;S
240620;100203;307175;1;1984991935542079317;S
240620;100203;307175;1;1984991935542079318;S
240620;100203;307150;1;1984991935542079323;S
240620;100203;307150;1;1984991935542079324;S
240620;100203;307150;2;1984991935542079329;S
240620;100203;307150;2;1984991935542079334;S
240620;100207;307425;1;1984991935542079352;B
240620;100207;307250;2;1984991935542079353;S
240620;100207;307250;1;1984991935542079354;S
240620;100207;307250;1;1984991935542079355;S
240620;100208;307225;1;1984991935542079369;S
240620;100208;307200;1;1984991935542079374;S
240620;100208;307400;1;1984991935542079379;B
240620;100208;307425;4;1984991935542079380;B
240620;100208;307425;1;1984991935542079381;B
240620;100208;307425;1;1984991935542079382;B
240620;100208;307450;1;1984991935542079383;B
240620;100208;307450;1;1984991935542079384;B
240620;100208;307475;1;1984991935542079385;B
240620;100208;307475;1;1984991935542079386;B
240620;100208;307500;1;1984991935542079387;B
240620;100208;307500;1;1984991935542079388;B
240620;100208;307500;1;1984991935542079389;B
240620;100208;307525;1;1984991935542079390;B
240620;100208;307525;1;1984991935542079391;B
240620;100208;307550;1;1984991935542079392;B
240620;100208;307550;1;1984991935542079393;B
240620;100208;307575;1;1984991935542079394;B
240620;100208;307575;1;1984991935542079395;B
240620;100208;307575;1;1984991935542079396;B
240620;100208;307600;1;1984991935542079397;B
240620;100208;307600;1;1984991935542079398;B
240620;100208;307600;1;1984991935542079399;B
240620;100208;307600;1;1984991935542079400;B
240620;100208;307600;1;1984991935542079401;B
240620;100208;307625;1;1984991935542079402;B
240620;100209;307575;1;1984991935542079403;B
240620;100209;307600;2;1984991935542079404;B
240620;100209;307600;1;1984991935542079409;B
240620;100209;307600;1;1984991935542079414;B
240620;100209;307600;1;1984991935542079415;B
240620;100209;307625;1;1984991935542079416;B
240620;100209;307650;1;1984991935542079417;B
240620;100209;307650;1;1984991935542079418;B
240620;100209;307700;2;1984991935542079419;B
240620;100209;307700;1;1984991935542079420;B
240620;100209;307750;1;1984991935542079421;B
240620;100209;307750;1;1984991935542079422;B
240620;100209;307750;2;1984991935542079427;B
240620;100209;307775;1;1984991935542079432;B
240620;100209;307775;1;1984991935542079433;B
240620;100209;307775;2;1984991935542079436;B
240620;100209;307825;1;1984991935542079437;B
240620;100209;307850;1;1984991935542079438;B
240620;100209;307875;1;1984991935542079439;B
240620;100209;307875;1;1984991935542079440;B
240620;100209;307775;1;1984991935542079441;S
240620;100209;307775;1;1984991935542079442;S
240620;100209;307750;1;1984991935542079443;S
240620;100210;307750;1;1984991935542079444;S
240620;100210;307750;1;1984991935542079445;S
240620;100210;307725;1;1984991935542079446;S
240620;100210;307900;1;1984991935542079447;B
240620;100211;307900;1;1984991935542079448;B
240620;100211;307900;1;1984991935542079449;B
240620;100211;307875;1;1984991935542079450;B
240620;100211;307950;1;1984991935542079453;B
240620;100212;308000;1;1984991935542079454;B
240620;100212;307900;1;1984991935542079455;S
240620;100212;307875;2;1984991935542079456;S
240620;100212;307875;1;1984991935542079457;S
240620;100212;307875;1;1984991935542079458;S
240620;100212;307875;1;1984991935542079459;B
240620;100212;307875;1;1984991935542079460;B
240620;100212;307875;4;1984991935542079461;B
240620;100212;307875;7;1984991935542079462;B
240620;100213;307875;5;1984991935542079463;B
240620;100215;307875;1;1984991935542079470;B
240620;100215;307875;1;1984991935542079471;B
240620;100216;307875;1;1984991935542079472;B
240620;100217;307850;1;1984991935542079473;S
240620;100218;307875;2;1984991935542079474;B
240620;100218;307875;1;1984991935542079476;B
240620;100219;307875;1;1984991935542079483;B
240620;100219;307875;3;1984991935542079484;B
240620;100219;307850;2;1984991935542079489;S
240620;100220;307875;1;1984991935542079490;B
240620;100220;307900;1;1984991935542079491;B
240620;100224;307875;1;1984991935542079500;B
240620;100224;307875;1;1984991935542079501;S
240620;100224;307875;8;1984991935542079502;S
240620;100224;307750;1;1984991935542079507;S
240620;100224;307725;1;1984991935542079508;S
240620;100224;307725;1;1984991935542079509;S
240620;100227;307850;1;1984991935542079522;B
240620;100227;307850;1;1984991935542079526;B
240620;100227;307850;1;1984991935542079527;B
240620;100228;307875;1;1984991935542079530;B
240620;100228;307875;1;1984991935542079531;B
240620;100230;307750;1;1984991935542079556;S
240620;100230;307750;4;1984991935542079557;S
240620;100230;307725;1;1984991935542079558;S
240620;100230;307725;1;1984991935542079559;S
240620;100232;307775;1;1984991935542079562;B
240620;100233;307725;1;1984991935542079563;B
240620;100233;307750;1;1984991935542079564;B
240620;100233;307750;1;1984991935542079565;B
240620;100233;307575;1;1984991935542079566;S
240620;100234;307575;7;1984991935542079571;B
240620;100234;307775;1;1984991935542079572;B
240620;100234;307775;1;1984991935542079573;B
240620;100234;307800;1;1984991935542079574;B
240620;100236;307650;1;1984991935542079575;S
240620;100238;307775;1;1984991935542079576;B
240620;100238;307775;1;1984991935542079577;B
240620;100238;307800;1;1984991935542079578;B
240620;100238;307800;1;1984991935542079579;B
240620;100238;307800;1;1984991935542079580;B
240620;100238;307825;1;1984991935542079581;B
240620;100238;307825;1;1984991935542079582;B
240620;100238;307825;1;1984991935542079583;B
240620;100238;307825;1;1984991935542079588;B
240620;100238;307850;1;1984991935542079593;B
240620;100238;307850;1;1984991935542079594;B
240620;100238;307875;1;1984991935542079595;B
240620;100238;307875;1;1984991935542079596;B
240620;100238;307875;1;1984991935542079597;B
240620;100238;307875;1;1984991935542079598;B
240620;100238;307875;2;1984991935542079603;B
240620;100238;307900;1;1984991935542079604;B
240620;100238;307900;1;1984991935542079605;B
240620;100238;307900;1;1984991935542079606;B
240620;100238;307925;1;1984991935542079607;B
240620;100238;307950;1;1984991935542079608;B
240620;100238;307975;8;1984991935542079609;B
240620;100238;307975;1;1984991935542079610;B
240620;100238;308000;2;1984991935542079611;B
240620;100238;308000;1;1984991935542079612;B
240620;100238;308000;1;1984991935542079613;B
240620;100238;308000;1;1984991935542079614;B
240620;100238;308000;3;1984991935542079615;B
240620;100238;308025;1;1984991935542079616;B
240620;100238;308050;1;1984991935542079617;B
240620;100238;308050;1;1984991935542079622;B
240620;100238;308075;1;1984991935542079627;B
240620;100238;308100;1;1984991935542079632;B
240620;100238;308125;1;1984991935542079633;B
240620;100238;308125;1;1984991935542079634;B
240620;100238;308125;1;1984991935542079635;B
